City, Price ,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Calgary," 279,888 ",2307-155 Skyview Ranch Way NE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 315,000 ",128-305 18 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,625,000 ",37 Whitetail Road,3,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 499,900 ",2355 Crestwood Road SE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 499,900 ",121-1719 9A Street SW,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 474,900 ",1802-817 15 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 499,900 ",101 Mt Aberdeen Circle SE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 549,900 ",401-414 Meredith Road NE,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 355,000 ",205-2702 17 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 634,900 ",36 Auburn Meadows Green SE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 628,000 ",12 Hardisty Place SW,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary, 7.00E+05 ,1431 Lake Twintree Way SE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 195,000 ",503-1202 13 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 799,000 ",89-99 Christie Point,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 245,000 ",103-20 Kincora Glen Park NW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 649,900 ",40 Somme Manor SW,3,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 679,900 ",3203 Kenmare Crescent SW,5,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 199,000 ",807-5204 Dalton Drive NW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 319,000 ",1204-1540 Sherwood Boulevard NW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 265,000 ",1204-350 Livingston Common NE,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 849,900 ",8140 Bowness Road NW,3,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 439,000 ",8524 21 Avenue SE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 499,900 ",421-8535 19 Avenue SE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,999,000 ",108 Partridge Court,4,5,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 339,000 ",68-210 86 Avenue SE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 425,000 ",158 Edgeridge Terrace NW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 229,900 ",120-5404 10 Avenue SE,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 649,900 ",1022 18 Avenue NW,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,649,900 ",66 Aspen Summit Close SW,6,5,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 549,900 ",616 Midridge Drive SE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 4,750,000 ",1801-400 Eau Claire Avenue SW,3,5,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,189,900 ",85 Lott Creek View,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,188,000 ",146 Discovery Ridge Boulevard SW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 885,000 ",214 Arbour Lake View NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 419,900 ",54 Copperstone Common SE,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 765,000 ",3020 Parkdale Boulevard NW,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 739,000 ",2631 63 Avenue SW,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 649,900 ",213 Wentworth Row SW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 389,900 ",4205-111 Tarawood NE,3,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,175,000 ",72 Edgehill Crescent NW,3,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 825,000 ",569 Corner Meadows Way NE,6,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 875,000 ",1910 29 Avenue SW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 659,900 ",35 Riverstone Crescent SE,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 699,999 ",511 Cedarille Crescent SW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 259,000 ",312-1040 15 Avenue SW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 285,000 ",1512-11010 Bonaventure Drive,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 475,000 ",88 Dovercrest Way SE,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 238,800 ",209-20 Mahogany Mews SE,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 385,000 ",17-10910 Bonaventure Drive SE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 949,000 ",1020 Kildonan Place SW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 271,000 ",2104-1317 27 Street SE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 824,999 ",476 Skyview Shores Manor NE,6,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 620,900 ",5988 Madigan Drive NE,7,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 429,000 ",228 Rocky Ridge Court NW,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 774,999 ",13034 Coventry Hills Way NE,7,6,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary, 2.00E+05 ,104-1331 15 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 544,500 ",111 Cornerstone Path NE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 215,000 ",1403,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 625,000 ",212 Diamond Point SE,5,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 625,000 ",168 West Creek Drive,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 749,900 ",5204 Grove Hill Road SW,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 649,900 ",11 Sage Valley Close NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 879,900 ",121 ASPENMERE Place,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 439,900 ",131 Evansview Gardens NW,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 749,000 ",4804 Valiant Drive NW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 250,000 ",305-1053 10 Street SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 335,000 ",112-214 Sherwood Square NW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 729,900 ",7949 Springbank Boulevard SW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 365,000 ",506,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 319,900 ",113-9500 Oakfield Drive SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 229,900 ",103-920 Royal Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 399,900 ",102-1615 13 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 629,900 ",25 Rocky Ridge Close NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary, 3.00E+05 ,4304-450 Sage Valley Drive NW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 549,900 ",33 Carringvue Link NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 549,900 ",33 Carringvue Link NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 848,800 ",19 Lucas Terrace NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 299,999 ",1701-1100 8 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 589,000 ",332 Hawthorn Drive NW,5,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 544,900 ",445 Taradale Drive NE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,049,900 ",1715 19 Avenue NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 580,000 ",116 Taracove Crescent NE,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 525,000 ",7819 hunterquay Way NW,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,199,999 ",6427 Larkspur Way SW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary, 3.00E+05 ,4213-240 Skyview Ranch Road NE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 980,000 ",1592 Evergreen Hill SW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 529,000 ",6142 Bowness Road NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 597,633 ",111 Sweet Clover Link,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 519,000 ",26 Nolan Hill Heights NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 775,000 ",521 30 Street NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 469,900 ",327 Rundleview Drive NE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 384,900 ",1602-135 13 Avenue SW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 599,900 ",436 Rocky Ridge Bay NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 750,000 ",6064 Dalford Hill NW,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 274,900 ",408-55 Spruce Place SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 399,000 ",813-615 6 Avenue SE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 724,950 ",632 Lake Bonavista Drive SE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 834,900 ",2008 Broadview Road NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 549,900 ",651 97 Avenue SE,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 899,900 ",2816 7 Avenue NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 370,000 ",2509-930 6 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 849,900 ",155 Lucas Heights NW,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 375,000 ",16190 Shawbrooke Road SW,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 550,000 ",24 McKernan Court SE,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 449,900 ",59 Copperfield Terrace SE,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 599,800 ",220 Lynnview Way SE,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 580,000 ",2311 5 Avenue NW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 920,000 ",349 Dawson Circle,5,5,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 579,999 ",129 Shawnee Common SW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 459,900 ",516 Hunts Crescent NW,5,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 335,000 ",6572 Martingrove Drive NE,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 499,900 ",12 Copperfield Rise SE,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 599,900 ",1106 6 Street NE,3,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 225,000 ",201-310 4 Avenue NE,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 2,399,900 ",112 Solace Ridge Place,5,5,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 549,900 ",109 Shawinigan Road SW,5,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 299,900 ",209-1919 31 Street SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 729,000 ",4011 Norford Avenue NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 925,000 ",28 Coach Ridge Bay SW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 599,900 ",94 Evanscrest Heights NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 680,000 ",1103 Lake Huron Crescent SE,6,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 675,000 ",99 Douglas Park Boulevard SE,3,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 579,900 ",15 Taralake Road NE,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 239,900 ",406-3830 Brentwood Road NW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 514,900 ",133 Sienna Park Green SW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 199,900 ",202-1710 11 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 279,900 ",7405-302 Skyview Ranch Drive NE,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 594,900 ",5640 Temple Drive NE,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,387,000 ",82 Joseph Marquis Crescent SW,5,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 349,900 ",1803-1088 6 Avenue SW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 615,000 ",36 Templeson Road NE,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 245,000 ",202-2520 Palliser Drive SW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 699,900 ",167 Panamount Heights NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 665,000 ",419 11 Street NE,6,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,595,000 ",127 Eagle Ridge Drive SW,4,5,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 280,000 ",210-8 Prestwick Pond Terrace SE,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,899,000 ",1000 West Chestermere Drive,4,5,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 389,000 ",156 Deerview Way SE,3,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 789,777 ",127 Sherwood Bay NW,4,5,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 409,900 ",11117 OAKFIELD Drive SW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 435,000 ",2408-930 6 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 859,000 ",101 Clarendon Road NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 659,800 ",95 Copperstone Boulevard SE,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 449,900 ",803-428 Nolan Hill Drive NW,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 599,800 ",911 18 Avenue NW,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 159,900 ",106B-7301 4A Street SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 499,000 ",233 Mt Aberdeen Circle SE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 675,000 ",150 Marquis Common SE,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 324,900 ",31 Falshire Terrace NE,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 649,900 ",53 Kincora Landing,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 429,900 ",167 Everhollow Heights SW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 295,000 ",201-76 Panatella Road NW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 299,000 ",3313-4641 128 Avenue NE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 799,900 ",3-1220 Prominence Way SW,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,150,000 ",2421 1 Street NE,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 469,000 ",42 Covecreek Place NE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,150,000 ",827 Canna Crescent SW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,499,000 ",468 Discovery Place SW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 299,000 ",11-616 24 Avenue SW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,049,900 ",174 Valley Pointe Way NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 399,900 ",1111-3820 Brentwood Road NW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 799,900 ",3715 Spruce Drive SW,5,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 769,900 ",104 38A Avenue SW,3,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 285,000 ",41-131 Templehill Drive NE,3,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 429,900 ",48 Whitaker Close NE,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 634,900 ",125 Coral Springs Bay NE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 225,000 ",3407-181 Skyview Ranch Manor NE,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,089,000 ",1942 28 Avenue SW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 829,988 ",271 Belvedere Drive SE,5,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 359,900 ",101-41 6A Street NE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 250,000 ",202-3522 44 Street SW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,225,000 ",41 Elmont View SW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 629,900 ",14 Hidden Circle NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 899,900 ",506 Oakhill Place SW,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 799,142 ",46 Corner Meadows Grove NE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 749,900 ",604 15 Street NW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 735,000 ",246 Auburn Glen Circle SE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 344,900 ",2207-11 Mahogany Row SE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 369,900 ",404-320 Meredith Road NE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 550,000 ",1003 Woodview Crescent SW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 684,900 ",197 Hawkmere Close,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 610,191 ",107 Sweet Clover Link,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 215,000 ",1403-333 TARAVISTA Drive NE,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 619,900 ",230 Bridleridge Way SW,5,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 524,900 ",451 Rundlelawn Way NE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 724,800 ",83 Columbia Place NW,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 349,900 ",35 Castlepark Road NE,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 310,000 ",2309-4975 130 Avenue SE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 599,888 ",345 Mahogany Boulevard SE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 575,000 ",304 West Creek Circle,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 760,000 ",3212 30 Street SW,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 649,900 ",220 Citadel Crest Circle NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 899,900 ",91 Wentworth Manor SW,5,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 599,888 ",345 Mahogany Boulevard SE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 649,900 ",220 Citadel Crest Circle NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 899,900 ",91 Wentworth Manor SW,5,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 2,950,000 ",3812 2 Street SW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,350,000 ",415 7A Street NE,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 628,800 ",54 Everglen Crescent SW,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 310,000 ",1407-240 Skyview Ranch Road NE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 459,000 ",16 Erin Croft Green SE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 304,777 ",2208-240 Skyview Ranch Road NE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 388,900 ",127 Martin Crossing Court NE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 560,000 ",10093 46 Street NE,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 650,000 ",4636 Monterey Avenue NW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 269,900 ",3304-1317 27 Street SE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 314,900 ",420-30 Sierra Morena Mews SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 399,900 ",3223 Doverville Crescent SE,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 325,000 ",1101,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary, 3.00E+05 ,303,3,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 735,000 ",2415 52 Avenue SW,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 260,000 ",2212,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 559,900 ",64 Falbury Bay NE,5,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,498,000 ",116 Lake Tahoe Place SE,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 349,900 ",1707,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 849,000 ",60 Lott Creek Hollow,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 428,000 ",615-20 Kincora Glen Park NW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 259,900 ",203-1616 8 Avenue NW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 598,800 ",23 Candle Terrace SW,2,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 445,000 ",97 Aspen Hills Drive SW,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 730,000 ",319 32 Avenue NE,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,189,000 ",287 Hampstead Way NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 325,900 ",161-10 Coachway Road SW,2,1,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 620,000 ",263 Lucas Boulevard NW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 339,000 ",1416-1053 10 Street SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 459,900 ",311-1321 Kensington Close NW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 575,000 ",215 Martin Crossing Close NE,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 489,900 ",223 Pinemill Mews NE,5,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 325,000 ",3418-10 Country Village Park NE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 465,000 ",408 Quarry Villas SE,2,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 650,000 ",8223 7 Street SW,4,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 389,900 ",2404-310 Mckenzie Towne Gate SE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 914,900 ",34 Sherwood Court NW,5,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 935,000 ",3921 16 Street SW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,995,000 ",1929 45 Avenue SW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 990,000 ",706-738 1 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,199,000 ",911-550 Riverfront Avenue SE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary, 4.00E+05 ,123 Harvest Glen Rise NE,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 538,500 ",202 Tuscany Vista Point NW,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 650,000 ",233165-233191 Range Road 280,3,3,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 1,999,000 ",10632 Mapleglen Crescent SE,5,5,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 939,900 ",624 Seattle Drive SW,4,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 675,000 ",7448 Huntertown Crescent NW,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 549,000 ",244 Christie Park Mews SW,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 439,900 ",4803 32 Avenue NW,3,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 699,900 ",3323 38 Street NE,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 624,900 ",6548 Martingrove Drive NE,4,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 319,000 ",3210-302 Skyview Ranch Drive NE,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 699,900 ",533 Savanna Drive NE,6,4,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 439,800 ",117-60 Sierra Morena Landing SW,2,2,Alberta,1306784,51.05,-114.0667,1.00E+05
Calgary," 294,900 ",214-2440 34 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,1.00E+05
